Gene_symbol,NAME,Foldchange,PValue,FDR,FIB1-052,FIB2-063,FIB3-067,FIB4-211,FIB5-226,F1-064,F2-065,F3-093,F4-210,F5-213
Slco2b1,"solute carrier organic anion transporter family, member 2b1",-1.458161647,0.002000797,0.013739872,42.29338067,33.17417354,30.65785783,30.27449758,41.76052409,48.38983531,63.53260707,54.47048537,50.53772422,42.82751107
Slco4a1,"solute carrier organic anion transporter family, member 4a1",2.838628905,0.001632578,0.011672464,3.263378138,3.267153454,8.026784595,2.229517264,5.87109409,1.759630375,3.414420342,0.68430258,0.940861887,1.105226092
Slfn13,NA,-1.719677435,0.006343925,0.033729482,6.265686025,5.529028923,7.803818356,5.163092611,8.333165805,14.22367886,16.82821454,6.979886316,10.88711612,8.15104243
Slirp,SRA stem-loop interacting RNA binding protein,-1.467078251,0.003575519,0.021621876,19.18866345,14.19955155,15.38467047,17.36676605,14.48834509,25.6612763,25.60815256,25.86663753,19.22046426,21.82821532
Slit2,slit homolog 2 (Drosophila),-1.960690532,0.00992648,0.047969902,58.61027136,43.2269534,9.364582027,61.48773927,46.49527739,80.06318206,49.26520779,135.3550503,44.35491753,120.7459506
Slitrk4,"SLIT and NTRK-like family, member 4",1.65338221,0.005694059,0.030935318,20.62454983,29.27872134,35.89756444,43.88628719,27.93504446,11.73086917,13.04796345,25.04547443,17.20433165,28.32141861
Slk,STE20-like kinase,1.480908805,0.001529543,0.011098561,50.6476287,67.7306043,67.00135474,79.4412204,62.97221887,31.67334675,41.7047056,45.71141235,50.26890654,51.94562633
Slmap,sarcolemma associated protein,1.503501706,0.00020144,0.002166867,74.92716205,84.94598981,78.70708228,86.59914424,81.2483666,50.58937328,42.68025427,49.40664628,62.50011107,65.20833944
Slmo1,slowmo homolog 1 (Drosophila),1.779225282,0.000440239,0.004095226,12.2703018,18.72330249,21.73920828,20.06565537,13.25730924,8.944787739,10.97492253,7.253607348,10.88711612,10.22334135
Slmo2,slowmo homolog 2 (Drosophila),-1.351155353,0.005962663,0.032089969,30.41468425,31.79191631,34.89421636,32.50401485,29.35547045,46.63020494,39.87555185,47.08001751,44.08609985,37.16322735
Smad9,SMAD family member 9,2.935753736,8.82E-05,0.001097787,3.132843012,3.895452196,4.013392297,3.754976444,3.030242111,0.439907594,1.829153755,0.958023612,1.075270728,1.657839138
Smco4,single-pass membrane protein with coiled-coil domains 4,-2.595718107,0.004837405,0.027363616,3.393913263,1.382257231,1.449280552,0.938744111,0.662865462,6.598613906,3.414420342,1.231744644,4.704309435,4.282751107
Smcr8,"Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)",2.933067941,4.31E-11,6.11E-09,28.19558711,34.93341001,29.54302663,38.37116554,32.57510269,6.598613906,8.292163687,11.22256231,12.63443105,16.99285117
Smek1,"SMEK homolog 1, suppressor of mek1 (Dictyostelium)",1.481142039,0.000751242,0.006331525,52.99726096,63.70949236,80.26784595,63.59991352,62.97221887,43.40421592,42.19247994,35.99431571,52.82267452,44.07089043
Smg7,"Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)",1.319118681,0.006391492,0.033929852,118.2648237,131.6914162,143.9247071,139.7555295,134.4669937,89.59451326,101.4570616,95.39177966,110.752885,109.2792299
Smox,spermine oxidase,-1.411009773,0.002708379,0.017467637,61.35150899,50.2638993,55.74155969,38.60585157,46.58997245,75.22419853,80.4827652,74.99956277,63.44097296,62.03081442
Smpd2,"sphingomyelin phosphodiesterase 2, neutral",-4.470265748,3.81E-10,3.87E-08,30.02307887,8.796182377,7.246402759,6.101836722,16.00346615,77.27710063,58.53292015,51.04897247,71.37109458,46.41949587
Smpdl3a,"sphingomyelin phosphodiesterase, acid-like 3A",-1.5864038,0.000841006,0.006914935,15.14207456,16.08444778,12.04017689,11.26492933,13.9201747,22.58192315,23.65705523,19.7079143,24.5968179,17.959924
Smpdl3b,"sphingomyelin phosphodiesterase, acid-like 3B",-2.64779927,7.00E-07,2.23E-05,24.80167385,12.94295407,10.25644698,9.035412069,14.39365003,23.75501006,43.16802861,26.96152165,55.77966902,39.23552627
Sms,spermine synthase,1.570425623,0.000509068,0.004599832,53.78047171,83.43807283,110.9257038,92.93566699,64.86612019,50.00282982,50.36270004,54.60734589,47.71513856,55.81391765
Smtn,smoothelin,2.685463993,0.009210367,0.045176266,8.74585341,8.54486288,93.98026963,6.688551791,16.76102668,11.14432571,11.70658403,9.990817668,9.005392348,8.289195691
Smurf1,SMAD specific E3 ubiquitin protein ligase 1,1.52496422,0.000663281,0.005719341,58.47973623,92.23425521,50.16740372,83.19619684,64.58203499,43.84412351,47.19216687,44.4796677,48.92481813,44.07089043
Snap91,synaptosomal-associated protein 91,1.370960978,0.008911292,0.043987652,409.6192239,490.9526364,360.9823405,557.731345,471.2026482,304.7093266,277.9094271,358.3008309,298.2532182,431.590789
Snapin,SNAP-associated protein,-1.427917973,0.001380288,0.010174662,60.69883337,63.58383261,48.82960629,65.1253727,58.4268557,91.79405123,90.72602623,96.76038482,78.76358083,65.48464596
Snca,"synuclein, alpha",-2.227042979,2.46E-06,6.33E-05,326.598884,198.9193815,95.20658394,261.909607,228.1204139,496.3624016,458.6298181,597.3961524,392.8770423,528.2980721
Sned1,"sushi, nidogen and EGF-like domains 1",4.730462785,0.000541579,0.004842616,7.962642656,5.906008167,83.61233953,2.816232333,62.68813367,8.358244281,6.341066349,4.516397028,9.677436553,5.526130461
Snf8,"SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)",-1.688805176,7.10E-06,0.000148387,72.57752979,64.21213135,48.38367381,73.80875573,58.52155077,114.3759744,122.7971887,113.5942283,102.1507192,83.03011017
Snrk,SNF related kinase,2.596108916,6.31E-07,2.04E-05,51.56137458,65.09174959,156.856749,67.00286093,59.46850143,25.07473284,22.80345014,32.43594229,30.10758039,43.65643064
Snrpb2,U2 small nuclear ribonucleoprotein B,-1.43976669,0.003089225,0.019412817,16.57796094,16.96406601,18.95213029,17.48410907,16.66633161,29.18053705,25.24232181,24.49803237,22.98391181,22.93344141
Snrpc,U1 small nuclear ribonucleoprotein C,-1.426933886,0.001510034,0.010975553,33.02538676,27.77080436,33.11048645,27.81029429,31.05998164,48.24319945,41.7047056,46.66943596,45.43018826,36.05800126
Snrpd1,small nuclear ribonucleoprotein D1,-1.500347586,0.000687412,0.005883093,31.98110575,32.67153454,27.75929672,37.43242143,28.02973953,56.74807959,46.2166182,44.61652822,50.53772422,38.68291323
Snrpd2,small nuclear ribonucleoprotein D2,-1.63355752,3.89E-05,0.000577249,55.99956885,43.2269534,40.35688921,47.05454857,39.20375731,87.83488288,84.01912913,75.13642329,65.59151441,56.09022418
Snrpe,small nuclear ribonucleoprotein E,-1.646597376,0.00014573,0.001650325,22.71311184,19.60292073,21.96217452,21.47377154,17.13980694,39.44504757,41.09498769,33.66768694,26.8817682,28.18326535
Snrpf,small nuclear ribonucleoprotein polypeptide F,-1.760637423,7.77E-06,0.000159984,21.79936596,15.58180878,17.61433286,18.65753921,20.54882931,36.36569442,38.65611601,34.07826849,28.09144777,28.7358784
Snrpg,small nuclear ribonucleoprotein polypeptide G,-1.75193739,1.79E-05,0.000309665,19.4497337,17.84368425,17.16840038,17.36676605,15.43529575,35.92578682,32.92476758,27.64582423,33.46780141,22.79528815
Sntb1,"syntrophin, basic 1",2.390203839,5.66E-05,0.000773144,7.309967029,8.293543384,11.4827613,6.805894805,9.753591794,3.079353156,3.658307509,4.516397028,2.016132615,4.973517415
Sntg2,"syntrophin, gamma 2",-2.150228814,0.006549344,0.034596657,5.482475272,2.13621572,0.891864955,1.877488222,1.893901319,4.545711802,5.853292015,6.15872322,4.704309435,4.973517415
Snx13,sorting nexin 13,1.80658613,1.30E-05,0.000239009,43.20712655,54.66199049,57.19084024,65.00802969,54.92313826,22.43528728,22.31567581,33.12024487,38.03770201,36.33430778
Snx19,sorting nexin 19,1.331505292,0.003318521,0.020405578,111.6075323,107.4390847,119.509904,111.2411772,105.4903035,77.57037236,75.48307827,83.89549631,91.93564725,88.14178085
Snx29,sorting nexin 29,2.194511783,6.72E-08,3.13E-06,17.62224194,20.85951821,20.51289396,15.95864989,19.03370826,10.41114639,6.950784267,9.032794056,8.333348143,8.15104243
Snx3,sorting nexin 3,-1.775320407,3.34E-07,1.19E-05,209.1172711,167.1274652,139.2424161,194.085345,173.9548362,341.6615645,332.6620962,316.5583735,316.2640029,261.2478175
Snx30,sorting nexin family member 30,2.345227721,1.33E-08,8.37E-07,30.28414912,37.57226472,41.58320353,41.07005486,35.79473493,9.091423604,14.8771172,14.91779624,20.29573499,20.17037618
Snx5,sorting nexin 5,-1.367273338,0.002264747,0.015144567,69.0530814,78.6630024,70.7917808,72.87001162,75.75605277,110.5634419,108.2859023,101.8242239,100.9410396,80.40519821
Sobp,sine oculis-binding protein homolog (Drosophila),1.757334041,1.75E-05,0.000304447,139.5420492,131.9427357,87.84869807,129.8987164,139.4858322,49.85619396,70.11756059,61.86095323,80.91412229,94.91129067
Sod1,"superoxide dismutase 1, soluble",-1.401540972,0.002511231,0.016455276,168.9124524,137.2204451,133.3338108,160.290557,140.8115631,238.7231875,210.2307382,234.715785,158.7368412,195.4868651
Sod3,"superoxide dismutase 3, extracellular",-1.94123877,5.27E-08,2.54E-06,34.06966776,24.62931066,36.12053068,25.346091,32.85918789,68.33231289,60.84984823,61.45037169,58.87107236,47.80102849
Sorbs2,sorbin and SH3 domain containing 2,2.001387272,1.72E-05,0.000299479,211.7279736,286.6298857,107.0237946,316.9434805,250.7525347,93.5536816,131.8210139,101.5505029,127.0163548,132.074518
Sorcs1,sortilin-related VPS10 domain containing receptor 1,2.065123454,6.77E-05,0.000889903,22.19097134,48.88164207,20.84734332,56.91136173,31.1546767,15.10349405,16.58432737,16.97070398,19.08605542,19.34145661
Sos1,son of sevenless homolog 1 (Drosophila),1.363300093,0.008688924,0.043170777,71.79431903,85.07164956,86.62238375,92.46629494,87.68763108,52.78891125,55.24044339,50.36466989,79.16680735,73.22122861
Sostdc1,sclerostin domain containing 1,-11.37654046,0.00295102,0.018687977,1.305351255,1.633576727,0.445932477,0.117343014,0.378780264,43.25758005,0.121943584,0.136860516,0.268817682,0.967072831
Sox14,SRY (sex determining region Y)-box 14,6.536917245,0.004554091,0.026078933,0.130535126,0.125659748,1.226314313,0.352029042,1.231035858,0.293271729,0,0.136860516,0,0
Sox18,SRY (sex determining region Y)-box 18,-1.893063695,0.000294443,0.002966549,6.39622115,9.550140866,11.92869377,8.448696999,8.522555937,12.0241409,20.36457847,23.9505903,13.03765758,15.61131855
Sox2,SRY (sex determining region Y)-box 2,-1.754653556,6.45E-07,2.08E-05,57.8270606,38.95452196,42.029136,39.19256664,42.13930435,79.18336687,85.23856496,80.47398341,65.45710557,75.70798731
Sox6,SRY (sex determining region Y)-box 6,2.382463744,0.00010893,0.001305939,6.787826527,9.424481118,4.013392297,9.97415618,9.469506596,3.079353156,3.414420342,3.4215129,2.68817682,4.006444584
Sp4,trans-acting transcription factor 4,1.82737254,0.001525901,0.011081501,10.57334517,19.72858047,25.3066681,22.29517264,17.5185872,6.891885635,11.82852761,6.8430258,12.23120453,14.3679392
Sp5,trans-acting transcription factor 5,13.65623569,0.002181871,0.014717994,0.391605377,0.251319496,5.35118973,0,0.568170396,0,0,0,0,0.414459785
Spag9,sperm associated antigen 9,1.332055674,0.006270798,0.033413118,352.8364443,460.6686371,397.2143543,499.9985821,416.0901199,314.2406578,318.3946969,344.0673372,301.0758039,318.8577276
Sparc,secreted acidic cysteine rich glycoprotein,-1.748551505,0.001926386,0.013319451,487.1570884,318.2961423,777.929207,300.5154586,443.551689,657.9551244,1125.051503,1022.348055,510.3503693,754.0405014
Sparcl1,SPARC-like 1,-1.416882897,0.003657142,0.021998403,2687.326629,2551.898167,2314.612524,2630.478342,2720.68394,3017.17955,4400.943933,4129.081768,3025.408602,3712.178137
Spata18,spermatogenesis associated 18,-5.867847904,0.001641353,0.011702139,0.261070251,0.251319496,0.111483119,0,0,0.733179323,0.121943584,0.410581548,1.34408841,1.243379354
Spata2,spermatogenesis associated 2,2.08858091,1.15E-08,7.38E-07,73.88288104,79.16564139,77.36928485,81.08402259,74.61971198,25.07473284,34.14420342,32.98338436,38.70974621,53.87977199
Spc25,"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)",-3.85006995,0.000535041,0.004804176,1.958026883,0.502638993,0.334449358,0.117343014,0.757560528,4.692347667,1.463323004,3.558373416,2.284950297,2.210452184
Spcs1,signal peptidase complex subunit 1 homolog (S. cerevisiae),-1.463857531,0.000290951,0.002939995,56.7827796,58.80876218,55.29562721,61.83976832,55.96478399,97.80612168,90.36019547,79.10537825,87.76897318,67.55694488
Spcs2,signal peptidase complex subunit 2 homolog (S. cerevisiae),-1.341287297,0.003017646,0.019011725,84.97836671,83.06109359,83.50085641,84.72165602,84.08921858,118.1885069,112.9197584,125.3642327,93.14532682,114.2527473
Spcs3,signal peptidase complex subunit 3 homolog (S. cerevisiae),1.561554126,0.004301342,0.02490571,15.27260969,16.46142702,11.70572753,22.64720168,16.47694148,8.798151875,11.09686611,10.81198076,10.21507192,11.88118049
Specc1l,sperm antigen with calponin homology and coiled-coil domains 1-like,1.516763753,0.000136586,0.001564314,48.68960182,52.52577477,54.29227913,53.03904227,49.8096047,30.79353156,30.97367024,33.80454745,34.00543678,40.75521215
Spg11,spastic paraplegia 11,1.450650101,0.001009418,0.007982351,38.50786203,47.24806534,48.82960629,44.94237432,46.02180206,30.06035224,32.55893683,25.59291649,35.48393403,31.77525015
Sphkap,"SPHK1 interactor, AKAP domain containing",2.289653835,5.56E-05,0.000761312,107.2998732,131.4400967,304.1259497,157.5916676,115.4332854,41.35131381,54.50878189,55.15478795,104.4356695,100.8518809
Spi1,spleen focus forming virus (SFFV) proviral integration oncogene,-1.894497806,0.000989477,0.00786087,8.093177782,4.523750937,3.56745982,4.576377541,4.92414343,10.41114639,10.85297894,10.40139922,9.27421003,7.598429384
Spin1,spindlin 1,1.722589936,0.00031557,0.003119506,59.39348211,68.10758355,37.34684499,77.68107519,69.97965375,24.34155352,30.60783949,36.81547881,41.53233187,48.07733501
Spint1,"serine protease inhibitor, Kunitz type 1",-1.748495755,0.000536561,0.004815307,12.7924423,8.670522629,7.915301476,7.979324944,9.564201662,17.15639616,21.46207072,15.32837779,12.36561337,15.61131855
Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2",1.936834546,7.23E-07,2.29E-05,287.046741,307.6150637,327.0914722,361.4164828,298.1000677,130.3592836,118.2852761,202.4167032,139.6507858,225.7424293
Spon1,"spondin 1, (f-spondin) extracellular matrix protein",-1.576839511,0.001611815,0.011567665,189.0148617,125.785408,117.7261741,113.0013224,119.5998683,125.3736642,274.8608375,210.4914736,196.7745432,240.9392881
Spr,sepiapterin reductase,-1.557135986,0.001637229,0.011687295,28.84826274,21.48781695,15.94208607,25.11140497,21.30638984,43.69748764,29.99812157,41.33187583,28.62908313,31.77525015
Spred2,"sprouty-related, EVH1 domain containing 2",1.571765515,0.003219495,0.019953903,33.41699213,38.20056347,24.1918369,38.37116554,40.43479317,15.69003751,16.82821454,23.26628772,22.58068529,32.74232298
Spred3,"sprouty-related, EVH1 domain containing 3",1.627358378,0.004994837,0.027977604,16.05582044,13.19427357,7.469368998,13.02507454,11.83688325,7.0385215,6.950784267,7.390467864,7.258077414,9.11811526
Spsb1,splA/ryanodine receptor domain and SOCS box containing 1,1.627027512,0.000804649,0.006679984,17.36117169,21.99045594,16.49950167,17.83613811,17.42389214,10.55778225,10.24326103,10.2645387,14.91938135,9.94703483
Sptb,"spectrin beta, erythrocytic",3.2951152,4.91E-11,6.85E-09,224.7814861,192.7620538,446.8243424,203.003414,213.8214589,44.43066697,71.58088359,66.78793181,100.9410396,104.9964788
Sptbn2,"spectrin beta, non-erythrocytic 2",1.755837878,1.75E-05,0.000304447,1946.539792,1804.097006,1275.255403,2084.481299,1686.329735,724.0878993,1010.790365,1015.505029,1257.394708,1002.025606
Sptlc2,"serine palmitoyltransferase, long chain base subunit 2",1.406704694,0.005389884,0.029724874,34.33073801,50.38955905,41.36023729,50.45749597,44.22259581,28.154086,25.12037823,32.16222126,35.0807075,36.47246104
Sptssa,"serine palmitoyltransferase, small subunit A",-1.59145536,9.87E-05,0.001203739,26.49863048,22.24177544,19.95547837,21.35642853,22.44273063,42.37776486,31.94921891,35.44687365,32.39253068,36.88692083
Sptssb,"serine palmitoyltransferase, small subunit B",4.334154848,6.92E-09,4.73E-07,6.004615774,11.30937734,18.28323158,10.32618522,8.617251003,1.466358646,2.073040922,2.463489288,4.301082912,2.210452184
Src,Rous sarcoma oncogene,1.417408255,0.001258501,0.009472137,105.7334517,96.3810269,83.38937329,111.9452352,102.0812811,61.88033485,67.92257609,61.5872322,78.76358083,82.20119061
Srcin1,SRC kinase signaling inhibitor 1,2.221347892,1.48E-11,2.37E-09,256.1099163,323.0712127,251.9518498,355.9013611,280.2973953,109.0970832,126.2116091,125.6379537,133.1991614,166.3365269
Srgap3,SLIT-ROBO Rho GTPase activating protein 3,2.045408584,5.83E-09,4.09E-07,129.3603094,138.6027023,142.921359,154.0713772,138.4441864,47.80329185,57.67931506,68.70397904,73.65604487,96.01651676
Srgn,serglycin,-1.838778953,0.000411046,0.003881653,14.35886381,14.70219054,25.64111746,15.48927783,21.59047504,36.80560201,50.48464363,35.72059468,25.00004443,20.99929575
Srp14,signal recognition particle 14,-1.509965053,0.000191864,0.002076877,76.10197818,65.34306909,55.96452593,68.17629107,59.65789156,114.0827026,100.9692873,107.0249235,82.66143722,86.20763519
Srp19,signal recognition particle 19,-1.476694519,0.001074541,0.008362517,29.76200862,26.76552638,22.29662387,26.51952114,23.38968129,44.57730283,39.75360827,38.04722345,34.13984562,33.43308929
Srp9,signal recognition particle 9,-1.447694724,0.001153435,0.00883631,45.0346183,40.71375843,41.58320353,49.98812391,35.98412507,68.91885635,58.8987509,72.39921297,52.82267452,55.67576439
